Delivery_person_Age,Delivery_person_Ratings,Time_taken(min),distance_km,Type_of_order_Drinks,Type_of_order_Meal,Type_of_order_Snack,Type_of_vehicle_electric_scooter,Type_of_vehicle_motorcycle,Type_of_vehicle_scooter
37,4.7,25,9.087937068015972,False,True,False,False,True,False
28,5.0,40,16.38489468676721,False,False,False,False,False,True
39,3.5,32,12.419724873245404,False,True,False,False,True,False
31,4.0,42,12.29378731203682,False,False,True,False,False,True
30,4.9,27,7.683177078354373,False,False,True,False,True,False
27,4.9,25,13.621549892287803,True,False,False,False,True,False
30,4.9,24,7.660957436559021,True,False,False,False,True,False
29,4.5,30,20.183799025948787,False,False,True,False,False,True
35,4.5,22,19.34348721744278,False,True,False,False,True,False
34,4.9,31,3.025656084205931,False,False,True,False,True,False
37,4.8,16,12.463861442061555,False,False,False,False,False,True
34,4.9,25,4.469223038792308,False,True,False,False,True,False
23,4.1,32,9.22014751541987,False,True,False,True,False,False
29,4.7,20,7.562950099273998,False,False,True,False,True,False
26,4.1,21,9.192119121311745,False,True,False,False,True,False
34,4.9,19,7.631520637738293,False,False,True,False,True,False
21,4.7,11,4.595940524023754,False,False,False,False,False,True
35,4.6,23,10.906470984869689,False,False,True,False,True,False
20,4.7,12,16.384324359677578,False,False,True,True,False,False
24,4.1,39,19.88431857497891,False,False,False,True,False,False
25,4.5,16,6.210543032489626,False,False,True,False,False,True
22,4.8,17,4.589965403039351,True,False,False,False,False,True
38,4.7,24,13.580373876280879,False,True,False,False,True,False
29,4.3,33,6.210605364096597,False,True,False,False,False,True
24,4.8,29,17.078934089494954,False,False,True,False,False,True
36,4.8,42,20.555166462971748,False,False,False,False,True,False
31,4.7,28,7.447061074885405,False,False,False,True,False,False
20,4.8,25,4.663344843093785,False,False,True,False,False,True
25,4.6,16,7.550439931734059,False,False,True,False,False,True
23,5.0,11,17.078665498349437,False,True,False,False,False,True
39,4.7,34,7.447061074885405,False,False,False,False,True,False
21,4.7,35,17.097896810816284,False,False,True,False,True,False
32,4.7,25,6.050486021641428,True,False,False,False,False,True
36,4.9,15,19.618645096414927,True,False,False,False,True,False
38,4.8,49,10.906324615073057,False,False,True,False,True,False
34,4.3,35,17.077999100718277,False,False,True,False,True,False
23,2.5,34,16.721288103917214,False,False,False,False,True,False
32,3.6,39,20.206804295781904,False,True,False,False,False,True
31,4.8,26,1.5524082366562466,False,True,False,False,True,False
22,4.6,11,12.435005114517457,False,False,False,False,True,False
34,3.9,33,12.435256015114375,True,False,False,True,False,False
39,4.8,47,19.617824561450774,False,True,False,False,True,False
21,5.0,25,11.923472540743209,False,False,False,False,True,False
34,3.9,37,13.830709083522443,False,True,False,False,False,True
29,4.6,29,1.5545266759919338,False,False,True,False,True,False
28,4.9,15,12.417003842687146,False,True,False,False,True,False
34,4.9,20,1.5204696675466998,False,False,False,False,True,False
21,4.7,29,20.18126391655723,False,True,False,False,True,False
30,4.6,30,3.025061641856169,False,False,True,True,False,False
36,5.0,16,9.348403522662325,True,False,False,False,False,True
25,4.5,24,1.5318406299867455,False,True,False,False,True,False
38,4.3,31,17.078028601490022,False,False,True,False,False,True
24,5.0,12,6.118745338337485,True,False,False,False,False,True
31,4.7,29,12.116895848186626,False,False,True,True,False,False
27,4.6,13,10.756961091860271,True,False,False,False,True,False
23,4.8,11,3.105091096509636,False,False,False,False,True,False
29,4.6,29,16.59765942033505,False,False,True,False,False,True
25,4.7,23,20.182728114832916,False,True,False,False,False,True
38,4.5,24,1.5127140854704322,True,False,False,True,False,False
32,4.8,26,12.463883024166657,True,False,False,False,True,False
22,4.3,36,10.429850454296803,False,False,False,False,True,False
35,4.9,31,4.544194013501194,True,False,False,False,False,True
35,4.1,46,17.09838855662463,False,False,False,False,True,False
22,3.5,33,10.725566076623075,False,True,False,False,True,False
29,4.6,27,1.5125686168842198,False,False,False,False,False,True
28,4.9,24,7.762635434587253,False,False,True,False,False,True
35,3.6,34,10.564540523828974,False,True,False,False,True,False
38,4.8,17,9.059751696610585,False,True,False,False,False,True
31,5.0,28,9.177484636525243,False,True,False,False,True,False
26,5.0,10,4.494166054627451,False,False,False,False,False,True
36,4.4,31,17.074806111801863,False,False,True,False,True,False
26,4.6,32,4.674173521866281,True,False,False,False,True,False
38,4.1,41,20.506954885363346,False,False,True,False,False,True
25,4.3,37,13.405918573024547,False,True,False,False,False,True
25,5.0,32,1.5525569843004514,True,False,False,False,False,True
29,4.6,24,4.656902198106395,False,False,True,False,True,False
29,4.6,17,7.648322354566645,False,False,True,False,False,True
33,4.2,39,3.1046911695399038,False,True,False,False,False,True
39,4.9,26,12.463937409087931,False,False,False,False,True,False
34,4.5,28,4.663432201620595,False,False,True,False,True,False
37,4.2,30,4.6105980334862275,False,False,False,False,True,False
36,4.8,20,4.469157679084987,False,True,False,False,True,False
29,4.9,45,10.724517748046026,False,True,False,False,True,False
30,4.4,35,16.720605641529577,False,False,False,True,False,False
32,5.0,43,10.60258238247256,False,False,False,False,True,False
21,4.8,13,10.724879289478304,False,True,False,False,True,False
24,4.2,35,20.180911382710004,True,False,False,False,False,True
28,4.9,25,12.099390766641623,False,False,True,False,True,False
21,5.0,11,12.072385194581402,False,True,False,False,False,True
24,4.8,37,19.760743726313585,False,False,True,False,True,False
35,4.8,29,4.579067429409076,False,False,False,False,False,True
25,4.5,20,12.106168623850316,False,False,False,False,True,False
20,5.0,22,10.42732189063304,False,False,True,False,True,False
23,4.7,31,10.881199561003374,False,True,False,False,False,True
28,4.7,25,17.09752492719776,False,True,False,False,False,True
31,4.8,22,10.565155904264532,False,True,False,False,True,False
28,4.5,16,10.42729940099495,False,False,False,False,False,True
20,3.9,54,8.790360138254623,False,False,False,False,True,False
26,4.9,22,19.36427479298585,False,False,False,False,False,True
24,4.8,10,1.5323350156090414,False,False,True,False,True,False
35,4.8,43,14.022476786450992,False,False,False,False,True,False
31,4.7,19,4.537571350180709,False,False,True,True,False,False
20,4.7,28,12.10874543093355,True,False,False,False,True,False
32,4.0,31,1.5126165219141463,False,False,True,False,True,False
25,4.7,19,4.530419436025598,False,False,False,False,False,True
29,5.0,20,4.544208221887867,False,False,True,False,True,False
20,4.8,14,7.450285845946469,True,False,False,False,False,True
23,4.7,42,20.851771383105145,False,False,True,False,True,False
33,5.0,25,13.61234086526969,False,True,False,False,False,True
24,4.8,16,17.13802247711509,True,False,False,False,True,False
25,4.8,22,9.181151801248024,True,False,False,False,True,False
29,4.6,21,9.121491544069729,True,False,False,False,True,False
31,4.4,37,19.914686965545187,False,False,False,False,False,True
38,4.8,17,6.217824017922212,False,True,False,True,False,False
22,4.6,15,16.15154834485934,False,False,True,False,True,False
35,4.7,12,1.5204186010643506,False,False,False,True,False,False
34,3.8,39,16.720582121841456,False,True,False,False,False,True
20,4.8,28,13.969760212954796,False,False,True,False,False,True
20,3.5,50,4.544264509631538,False,False,False,False,True,False
30,4.2,49,12.463883024166657,False,True,False,False,False,True
29,4.6,14,1.5204190072774333,False,False,True,False,True,False
35,4.0,35,16.476109203499185,False,False,True,False,False,True
28,4.8,18,1.5581244322254744,False,False,True,False,False,True
22,5.0,11,7.5628176900723,False,True,False,False,False,True
23,4.8,33,10.905970180191666,True,False,False,False,True,False
22,4.9,16,3.064627592336888,False,True,False,False,False,True
34,4.6,29,9.055525276451307,False,False,False,False,True,False
30,4.7,26,1.5125158890828319,False,False,True,False,True,False
20,4.8,14,6.058876303739157,False,False,True,False,True,False
20,5.0,36,12.16161548161981,False,True,False,False,True,False
39,4.6,24,4.395007361329002,True,False,False,False,False,True
27,4.7,11,3.0186634483528856,False,True,False,False,False,True
35,4.8,27,2.9796333006391293,False,False,False,True,False,False
24,4.8,26,19.915585713443292,False,True,False,False,True,False
25,4.9,17,9.059783744525319,False,False,True,False,True,False
28,4.8,14,6.128804224238059,False,True,False,False,True,False
33,4.6,30,12.237791615217148,True,False,False,False,False,True
35,4.9,21,7.448363764234237,False,True,False,False,False,True
30,4.9,35,10.865882927764757,True,False,False,False,True,False
31,4.9,29,9.314862687658115,False,False,True,False,True,False
31,4.8,21,13.972131143083212,True,False,False,False,False,True
33,5.0,24,3.0589686156370437,True,False,False,False,False,True
39,4.6,18,16.610926485281333,False,False,False,False,False,True
37,4.5,24,8.952548604467738,False,False,True,False,True,False
26,4.8,21,4.469620875558295,True,False,False,False,True,False
35,4.4,32,7.546670729116101,False,False,False,False,True,False
29,4.8,14,1.5136457231088551,False,False,False,False,False,True
24,4.8,19,1.5322015943257514,True,False,False,False,True,False
25,4.9,27,19.3626986679347,True,False,False,True,False,False
20,4.5,21,6.127106344248052,True,False,False,False,True,False
28,5.0,13,10.642283429605715,False,False,True,False,False,True
29,5.0,21,1.5092307910796248,False,False,False,False,True,False
37,4.8,27,3.018841258628892,False,True,False,False,True,False
30,4.8,28,1.5135833475075773,True,False,False,True,False,False
23,5.0,34,14.02184017066065,False,False,False,False,False,True
36,4.5,18,10.25474683046606,False,False,True,False,True,False
39,4.5,37,13.830016226508704,True,False,False,False,True,False
28,4.9,13,7.7631971453288875,False,True,False,False,True,False
32,4.8,18,1.5302997807730145,True,False,False,False,False,True
38,4.9,31,9.220449825751995,False,False,True,False,True,False
35,4.8,42,20.205786629218007,False,True,False,False,False,True
33,4.8,21,9.081488351333997,False,False,True,False,True,False
27,4.9,32,19.976712110350487,False,False,False,False,True,False
28,4.9,17,10.587929946825927,False,True,False,False,False,True
27,4.6,22,6.210030477135088,False,False,True,False,True,False
23,5.0,27,10.867908640310418,False,False,True,True,False,False
37,4.2,37,12.463888116757749,True,False,False,False,False,True
36,4.9,24,9.313705947300656,False,False,False,False,True,False
38,4.8,17,9.056109430302039,False,False,False,False,True,False
38,4.8,27,9.175193844437826,True,False,False,False,True,False
31,4.4,53,10.756273454297123,False,True,False,False,True,False
21,4.2,16,3.0732024062611822,False,False,True,False,True,False
26,4.7,22,17.137482577838597,True,False,False,False,False,True
23,4.9,36,10.721987300671117,False,False,True,False,True,False
36,4.8,15,12.074047498027575,False,True,False,False,False,True
29,4.6,17,9.349055143284817,False,True,False,False,True,False
34,4.7,26,6.210607623190057,False,False,False,False,True,False
20,4.9,15,12.465199139446781,False,False,False,False,True,False
25,4.1,28,9.348114492434787,False,False,False,False,True,False
36,4.6,30,12.099096916817198,True,False,False,False,True,False
27,4.7,20,12.419572625827143,False,False,True,False,True,False
35,4.1,32,3.0527377197541203,False,True,False,False,True,False
31,4.8,26,6.218076509100711,False,True,False,False,False,True
23,5.0,44,16.385802266862793,True,False,False,False,False,True
23,4.5,26,20.183481365845186,True,False,False,False,False,True
29,4.8,26,6.232380002107721,False,False,True,False,True,False
30,5.0,19,7.631413514279125,False,True,False,False,False,True
39,4.9,25,3.0736267316959007,False,True,False,False,True,False
34,4.3,36,4.528162065607132,False,True,False,False,True,False
36,4.8,29,3.029527086813746,False,False,False,False,True,False
30,4.9,24,9.220418694558179,True,False,False,False,True,False
29,4.8,29,4.544211841489953,True,False,False,False,True,False
24,4.7,10,9.121425981981247,False,True,False,False,False,True
37,4.8,18,3.1044353971266565,True,False,False,False,True,False
29,4.6,17,12.418462399627495,True,False,False,False,True,False
30,4.8,16,12.162115707005645,True,False,False,False,True,False
21,4.7,10,4.610133887452835,False,False,False,False,True,False
33,4.7,22,7.761486237714824,False,False,True,False,True,False
39,4.4,39,13.989249784535353,False,True,False,False,True,False
25,4.8,22,7.763180727989777,True,False,False,False,True,False
26,4.7,18,8.790241310526595,False,True,False,False,True,False
30,5.0,25,1.514793721388757,True,False,False,False,False,True
37,4.7,20,3.0878904668326292,False,True,False,False,True,False
39,4.7,24,2.9377377563016864,False,False,False,False,True,False
21,4.9,19,12.098699936279857,False,False,True,False,True,False
31,4.1,33,6.218134914911527,False,True,False,False,True,False
38,4.9,25,5.958586130823786,False,False,True,False,False,True
35,4.9,36,19.340983552936382,False,True,False,False,True,False
29,4.6,15,13.583078662317007,False,True,False,False,True,False
31,4.8,23,7.79094413843958,False,True,False,False,False,True
39,4.2,32,4.656788095044164,False,False,True,False,False,True
29,4.6,17,7.684129284114673,False,False,True,False,False,True
25,4.8,28,6.081139317039376,False,False,False,False,False,True
38,5.0,32,4.656788095044164,False,True,False,False,True,False
39,4.9,30,9.315069177421892,False,False,False,False,True,False
33,4.3,31,6.037118440222451,True,False,False,False,True,False
30,4.7,32,6.210045163136143,False,False,True,False,True,False
30,4.4,40,19.688565914789702,False,False,True,False,False,True
21,4.9,15,4.4691938252042425,False,True,False,False,True,False
20,4.5,51,6.037474189824093,True,False,False,False,True,False
26,4.6,22,1.5263914730559738,False,False,False,False,True,False
31,4.3,48,2.9962426790626724,False,False,False,False,True,False
32,5.0,25,19.890503583967206,False,True,False,False,False,True
23,4.9,10,3.040649953439472,False,False,True,False,True,False
26,4.9,25,7.660898979387872,False,True,False,False,False,True
34,5.0,30,16.720678992752937,False,False,True,False,True,False
